Country;CommodityCode;Grandeza;CÓDIGO DATAGRO
Turkmenistan;410000;TotalDistribution;WHT_TM
Turkmenistan;440000;TotalDistribution;COR_TM
Turkmenistan;813300;TotalDistribution;CTM_TM
Turkmenistan;2223000;TotalDistribution;CTS_TM
Turkmenistan;4233000;TotalDistribution;CTO_TM
Uganda;410000;TotalDistribution;WHT_UG
Uganda;440000;TotalDistribution;COR_UG
Uganda;813200;TotalDistribution;PNM_UG
Uganda;813300;TotalDistribution;CTM_UG
Uganda;2221000;TotalDistribution;PNS_UG
Uganda;2222000;TotalDistribution;SBS_UG
Uganda;2223000;TotalDistribution;CTS_UG
Uganda;4233000;TotalDistribution;CTO_UG
Uganda;4234000;TotalDistribution;PNO_UG
Ukraine;410000;TotalDistribution;WHT_UA
Ukraine;440000;TotalDistribution;COR_UA
Ukraine;813100;TotalDistribution;SBM_UA
Ukraine;813500;TotalDistribution;SFM_UA
Ukraine;813600;TotalDistribution;RPM_UA
Ukraine;2222000;TotalDistribution;SBS_UA
Ukraine;2224000;TotalDistribution;SFS_UA
Ukraine;2226000;TotalDistribution;RPS_UA
Ukraine;4232000;TotalDistribution;SBO_UA
Ukraine;4236000;TotalDistribution;SFO_UA
Ukraine;4239100;TotalDistribution;RPO_UA
Ukraine;4243000;TotalDistribution;PAO_UA
United Arab Emirates;410000;TotalDistribution;WHT_AE
United Arab Emirates;440000;TotalDistribution;COR_AE
United Arab Emirates;813100;TotalDistribution;SBM_AE
United Arab Emirates;813600;TotalDistribution;RPM_AE
United Arab Emirates;2222000;TotalDistribution;SBS_AE
United Arab Emirates;2226000;TotalDistribution;RPS_AE
United Arab Emirates;4232000;TotalDistribution;SBO_AE
United Arab Emirates;4239100;TotalDistribution;RPO_AE
United Arab Emirates;4243000;TotalDistribution;PAO_AE
United Kingdom;410000;TotalDistribution;WHT_GB
United Kingdom;440000;TotalDistribution;COR_GB
United Kingdom;813100;TotalDistribution;SBM_GB
United Kingdom;813500;TotalDistribution;SFM_GB
United Kingdom;813600;TotalDistribution;RPM_GB
United Kingdom;813800;TotalDistribution;PKM_GB
United Kingdom;814200;TotalDistribution;FIM_GB
United Kingdom;2221000;TotalDistribution;PNS_GB
United Kingdom;2222000;TotalDistribution;SBS_GB
United Kingdom;2224000;TotalDistribution;SFS_GB
United Kingdom;2226000;TotalDistribution;RPS_GB
United Kingdom;2231000;TotalDistribution;CPO_GB
United Kingdom;2232000;TotalDistribution;PKS_GB
United Kingdom;4232000;TotalDistribution;SBO_GB
United Kingdom;4234000;TotalDistribution;PNO_GB
United Kingdom;4235000;TotalDistribution;OLO_GB
United Kingdom;4236000;TotalDistribution;SFO_GB
United Kingdom;4239100;TotalDistribution;RPO_GB
United Kingdom;4242000;TotalDistribution;CCO_GB
United Kingdom;4243000;TotalDistribution;PAO_GB
United Kingdom;4244000;TotalDistribution;PKO_GB
United States;410000;TotalDistribution;WHT_US
United States;440000;TotalDistribution;COR_US
United States;813100;TotalDistribution;SBM_US
United States;813200;TotalDistribution;PNM_US
United States;813300;TotalDistribution;CTM_US
United States;813500;TotalDistribution;SFM_US
United States;813600;TotalDistribution;RPM_US
United States;814200;TotalDistribution;FIM_US
United States;2221000;TotalDistribution;PNS_US
United States;2222000;TotalDistribution;SBS_US
United States;2223000;TotalDistribution;CTS_US
United States;2224000;TotalDistribution;SFS_US
United States;2226000;TotalDistribution;RPS_US
United States;4232000;TotalDistribution;SBO_US
United States;4233000;TotalDistribution;CTO_US
United States;4234000;TotalDistribution;PNO_US
United States;4235000;TotalDistribution;OLO_US
United States;4236000;TotalDistribution;SFO_US
United States;4239100;TotalDistribution;RPO_US
United States;4242000;TotalDistribution;CCO_US
United States;4243000;TotalDistribution;PAO_US
United States;4244000;TotalDistribution;PKO_US
Uruguay;410000;TotalDistribution;WHT_UY
Uruguay;440000;TotalDistribution;COR_UY
Uruguay;813100;TotalDistribution;SBM_UY
Uruguay;813500;TotalDistribution;SFM_UY
Uruguay;813600;TotalDistribution;RPM_UY
Uruguay;2222000;TotalDistribution;SBS_UY
Uruguay;2224000;TotalDistribution;SFS_UY
Uruguay;2226000;TotalDistribution;RPS_UY
Uruguay;4232000;TotalDistribution;SBO_UY
Uruguay;4236000;TotalDistribution;SFO_UY
Uruguay;4239100;TotalDistribution;RPO_UY
Uzbekistan;410000;TotalDistribution;WHT_UZ
Uzbekistan;440000;TotalDistribution;COR_UZ
Uzbekistan;813100;TotalDistribution;SBM_UZ
Uzbekistan;813300;TotalDistribution;CTM_UZ
Uzbekistan;813500;TotalDistribution;SFM_UZ
Uzbekistan;2222000;TotalDistribution;SBS_UZ
Uzbekistan;2223000;TotalDistribution;CTS_UZ
Uzbekistan;2224000;TotalDistribution;SFS_UZ
Uzbekistan;4232000;TotalDistribution;SBO_UZ
Uzbekistan;4233000;TotalDistribution;CTO_UZ
Uzbekistan;4236000;TotalDistribution;SFO_UZ
Vanuatu/New Hebrides;2231000;TotalDistribution;CPO_VU
Venezuela;410000;TotalDistribution;WHT_VE
Venezuela;440000;TotalDistribution;COR_VE
Venezuela;813100;TotalDistribution;SBM_VE
Venezuela;813700;TotalDistribution;CPM_VE
Venezuela;2222000;TotalDistribution;SBS_VE
Venezuela;2231000;TotalDistribution;CPO_VE
Venezuela;4232000;TotalDistribution;SBO_VE
Venezuela;4236000;TotalDistribution;SFO_VE
Venezuela;4243000;TotalDistribution;PAO_VE
Vietnam;410000;TotalDistribution;WHT_VN
Vietnam;440000;TotalDistribution;COR_VN
Vietnam;813100;TotalDistribution;SBM_VN
Vietnam;813200;TotalDistribution;PNM_VN
Vietnam;813600;TotalDistribution;RPM_VN
Vietnam;813700;TotalDistribution;CPM_VN
Vietnam;813800;TotalDistribution;PKM_VN
Vietnam;814200;TotalDistribution;FIM_VN
Vietnam;2221000;TotalDistribution;PNS_VN
Vietnam;2222000;TotalDistribution;SBS_VN
Vietnam;2226000;TotalDistribution;RPS_VN
Vietnam;2231000;TotalDistribution;CPO_VN
Vietnam;4232000;TotalDistribution;SBO_VN
Vietnam;4234000;TotalDistribution;PNO_VN
Vietnam;4239100;TotalDistribution;RPO_VN
Vietnam;4242000;TotalDistribution;CCO_VN
Vietnam;4243000;TotalDistribution;PAO_VN
WORLD;410000;TotalDistribution;WHT_WO
WORLD;440000;TotalDistribution;COR_WO
WORLD;813100;TotalDistribution;SBM_WO
WORLD;813200;TotalDistribution;PNM_WO
WORLD;813300;TotalDistribution;CTM_WO
WORLD;813500;TotalDistribution;SFM_WO
WORLD;813600;TotalDistribution;RPM_WO
WORLD;813700;TotalDistribution;CPM_WO
WORLD;813800;TotalDistribution;PKM_WO
WORLD;814200;TotalDistribution;FIM_WO
WORLD;2221000;TotalDistribution;PNS_WO
WORLD;2222000;TotalDistribution;SBS_WO
WORLD;2223000;TotalDistribution;CTS_WO
WORLD;2224000;TotalDistribution;SFS_WO
WORLD;2226000;TotalDistribution;RPS_WO
WORLD;2231000;TotalDistribution;CPO_WO
WORLD;2232000;TotalDistribution;PKS_WO
WORLD;4232000;TotalDistribution;SBO_WO
WORLD;4233000;TotalDistribution;CTO_WO
WORLD;4234000;TotalDistribution;PNO_WO
WORLD;4235000;TotalDistribution;OLO_WO
WORLD;4236000;TotalDistribution;SFO_WO
WORLD;4239100;TotalDistribution;RPO_WO
WORLD;4242000;TotalDistribution;CCO_WO
WORLD;4243000;TotalDistribution;PAO_WO
WORLD;4244000;TotalDistribution;PKO_WO
Yemen;410000;TotalDistribution;WHT_YE
Yemen;440000;TotalDistribution;COR_YE
Yemen;813100;TotalDistribution;SBM_YE
Yemen;4243000;TotalDistribution;PAO_YE
Zambia;410000;TotalDistribution;WHT_ZM
Zambia;440000;TotalDistribution;COR_ZM
Zambia;813100;TotalDistribution;SBM_ZM
Zambia;813200;TotalDistribution;PNM_ZM
Zambia;2221000;TotalDistribution;PNS_ZM
Zambia;2222000;TotalDistribution;SBS_ZM
Zambia;4232000;TotalDistribution;SBO_ZM
Zambia;4234000;TotalDistribution;PNO_ZM
Zimbabwe;410000;TotalDistribution;WHT_ZW
Zimbabwe;440000;TotalDistribution;COR_ZW
Zimbabwe;813100;TotalDistribution;SBM_ZW
Zimbabwe;813300;TotalDistribution;CTM_ZW
Zimbabwe;2221000;TotalDistribution;PNS_ZW
Zimbabwe;2222000;TotalDistribution;SBS_ZW
Zimbabwe;2223000;TotalDistribution;CTS_ZW
Zimbabwe;4232000;TotalDistribution;SBO_ZW
Zimbabwe;4233000;TotalDistribution;CTO_ZW
Zimbabwe;4243000;TotalDistribution;PAO_ZW
Afghanistan;410000;TotalSupply;WHT_AF
Afghanistan;440000;TotalSupply;COR_AF
Afghanistan;4243000;TotalSupply;PAO_AF
Albania;410000;TotalSupply;WHT_AL
Albania;440000;TotalSupply;COR_AL
Algeria;410000;TotalSupply;WHT_DZ
Algeria;440000;TotalSupply;COR_DZ
Algeria;813100;TotalSupply;SBM_DZ
Algeria;2222000;TotalSupply;SBS_DZ
Algeria;4232000;TotalSupply;SBO_DZ
Algeria;4235000;TotalSupply;OLO_DZ
Algeria;4236000;TotalSupply;SFO_DZ
Algeria;4239100;TotalSupply;RPO_DZ
Algeria;4243000;TotalSupply;PAO_DZ
Angola;410000;TotalSupply;WHT_AO
Angola;440000;TotalSupply;COR_AO
Angola;4232000;TotalSupply;SBO_AO
Angola;4243000;TotalSupply;PAO_AO
Argentina;410000;TotalSupply;WHT_AR
Argentina;440000;TotalSupply;COR_AR
Argentina;813100;TotalSupply;SBM_AR
Argentina;813200;TotalSupply;PNM_AR
Argentina;813300;TotalSupply;CTM_AR
Argentina;813500;TotalSupply;SFM_AR
Argentina;813600;TotalSupply;RPM_AR
Argentina;2221000;TotalSupply;PNS_AR
Argentina;2222000;TotalSupply;SBS_AR
Argentina;2223000;TotalSupply;CTS_AR
Argentina;2224000;TotalSupply;SFS_AR
Argentina;2226000;TotalSupply;RPS_AR
Argentina;4232000;TotalSupply;SBO_AR
Argentina;4233000;TotalSupply;CTO_AR
Argentina;4234000;TotalSupply;PNO_AR
Argentina;4235000;TotalSupply;OLO_AR
Argentina;4236000;TotalSupply;SFO_AR
Argentina;4239100;TotalSupply;RPO_AR
Armenia;410000;TotalSupply;WHT_AM
Australia;410000;TotalSupply;WHT_AU
Australia;440000;TotalSupply;COR_AU
Australia;813100;TotalSupply;SBM_AU
Australia;813300;TotalSupply;CTM_AU
Australia;813500;TotalSupply;SFM_AU
Australia;813600;TotalSupply;RPM_AU
Australia;813800;TotalSupply;PKM_AU
Australia;814200;TotalSupply;FIM_AU
Australia;2221000;TotalSupply;PNS_AU
Australia;2222000;TotalSupply;SBS_AU
Australia;2223000;TotalSupply;CTS_AU
Australia;2224000;TotalSupply;SFS_AU
Australia;2226000;TotalSupply;RPS_AU
Australia;4232000;TotalSupply;SBO_AU
Australia;4233000;TotalSupply;CTO_AU
Australia;4235000;TotalSupply;OLO_AU
Australia;4236000;TotalSupply;SFO_AU
Australia;4239100;TotalSupply;RPO_AU
Australia;4242000;TotalSupply;CCO_AU
Australia;4243000;TotalSupply;PAO_AU
Azerbaijan;410000;TotalSupply;WHT_AZ
Azerbaijan;440000;TotalSupply;COR_AZ
Azerbaijan;813100;TotalSupply;SBM_AZ
Azerbaijan;813300;TotalSupply;CTM_AZ
Azerbaijan;2223000;TotalSupply;CTS_AZ
Azerbaijan;4233000;TotalSupply;CTO_AZ
Bahrain;410000;TotalSupply;WHT_BH
Bangladesh;410000;TotalSupply;WHT_BD
Bangladesh;440000;TotalSupply;COR_BD
Bangladesh;813100;TotalSupply;SBM_BD
Bangladesh;813200;TotalSupply;PNM_BD
Bangladesh;813600;TotalSupply;RPM_BD
Bangladesh;813700;TotalSupply;CPM_BD
Bangladesh;2221000;TotalSupply;PNS_BD
Bangladesh;2222000;TotalSupply;SBS_BD
Bangladesh;2226000;TotalSupply;RPS_BD
Bangladesh;2231000;TotalSupply;CPO_BD
Bangladesh;4232000;TotalSupply;SBO_BD
Bangladesh;4234000;TotalSupply;PNO_BD
Bangladesh;4239100;TotalSupply;RPO_BD
Bangladesh;4242000;TotalSupply;CCO_BD
Bangladesh;4243000;TotalSupply;PAO_BD
Barbados;410000;TotalSupply;WHT_BB
Barbados;813100;TotalSupply;SBM_BB
Barbados;2222000;TotalSupply;SBS_BB
Barbados;4232000;TotalSupply;SBO_BB
Belarus;410000;TotalSupply;WHT_BY
Belarus;440000;TotalSupply;COR_BY
Belarus;813100;TotalSupply;SBM_BY
Belarus;813500;TotalSupply;SFM_BY
Belarus;813600;TotalSupply;RPM_BY
Belarus;2222000;TotalSupply;SBS_BY
Belarus;2224000;TotalSupply;SFS_BY
Belarus;2226000;TotalSupply;RPS_BY
Belarus;4232000;TotalSupply;SBO_BY
Belarus;4236000;TotalSupply;SFO_BY
Belarus;4239100;TotalSupply;RPO_BY
Benin;410000;TotalSupply;WHT_BJ
Benin;440000;TotalSupply;COR_BJ
Benin;813100;TotalSupply;SBM_BJ
Benin;813200;TotalSupply;PNM_BJ
Benin;813300;TotalSupply;CTM_BJ
Benin;813800;TotalSupply;PKM_BJ
Benin;2221000;TotalSupply;PNS_BJ
Benin;2222000;TotalSupply;SBS_BJ
Benin;2223000;TotalSupply;CTS_BJ
Benin;2232000;TotalSupply;PKS_BJ
Benin;4232000;TotalSupply;SBO_BJ
Benin;4233000;TotalSupply;CTO_BJ
Benin;4234000;TotalSupply;PNO_BJ
Benin;4243000;TotalSupply;PAO_BJ
Benin;4244000;TotalSupply;PKO_BJ
Bhutan;410000;TotalSupply;WHT_BT
Bhutan;440000;TotalSupply;COR_BT
Bolivia;410000;TotalSupply;WHT_BO
Bolivia;440000;TotalSupply;COR_BO
Bolivia;813100;TotalSupply;SBM_BO
Bolivia;813500;TotalSupply;SFM_BO
Bolivia;2222000;TotalSupply;SBS_BO
Bolivia;2224000;TotalSupply;SFS_BO
Bolivia;4232000;TotalSupply;SBO_BO
Bolivia;4236000;TotalSupply;SFO_BO
Bosnia and Herzegovina;410000;TotalSupply;WHT_BA
Bosnia and Herzegovina;440000;TotalSupply;COR_BA
Bosnia and Herzegovina;813100;TotalSupply;SBM_BA
Bosnia and Herzegovina;813500;TotalSupply;SFM_BA
Bosnia and Herzegovina;2222000;TotalSupply;SBS_BA
Bosnia and Herzegovina;2224000;TotalSupply;SFS_BA
Bosnia and Herzegovina;4232000;TotalSupply;SBO_BA
Bosnia and Herzegovina;4236000;TotalSupply;SFO_BA
Botswana;440000;TotalSupply;COR_BW
Brazil;410000;TotalSupply;WHT_BR
Brazil;440000;TotalSupply;COR_BR
Brazil;813100;TotalSupply;SBM_BR
Brazil;813200;TotalSupply;PNM_BR
Brazil;813300;TotalSupply;CTM_BR
Brazil;813500;TotalSupply;SFM_BR
Brazil;813800;TotalSupply;PKM_BR
Brazil;2221000;TotalSupply;PNS_BR
Brazil;2222000;TotalSupply;SBS_BR
Brazil;2223000;TotalSupply;CTS_BR
Brazil;2224000;TotalSupply;SFS_BR
Brazil;2232000;TotalSupply;PKS_BR
Brazil;4232000;TotalSupply;SBO_BR
Brazil;4233000;TotalSupply;CTO_BR
Brazil;4234000;TotalSupply;PNO_BR
Brazil;4235000;TotalSupply;OLO_BR
Brazil;4236000;TotalSupply;SFO_BR
Brazil;4243000;TotalSupply;PAO_BR
Brazil;4244000;TotalSupply;PKO_BR
Burkina Faso;410000;TotalSupply;WHT_BF
Burkina Faso;440000;TotalSupply;COR_BF
Burkina Faso;813200;TotalSupply;PNM_BF
Burkina Faso;813300;TotalSupply;CTM_BF
Burkina Faso;2221000;TotalSupply;PNS_BF
Burkina Faso;2223000;TotalSupply;CTS_BF
Burkina Faso;4233000;TotalSupply;CTO_BF
Burkina Faso;4234000;TotalSupply;PNO_BF
Burma;410000;TotalSupply;WHT_MM
Burma;440000;TotalSupply;COR_MM
Burma;813100;TotalSupply;SBM_MM
Burma;813200;TotalSupply;PNM_MM
Burma;813300;TotalSupply;CTM_MM
Burma;813500;TotalSupply;SFM_MM
Burma;2221000;TotalSupply;PNS_MM
Burma;2222000;TotalSupply;SBS_MM
Burma;2223000;TotalSupply;CTS_MM
Burma;2224000;TotalSupply;SFS_MM
Burma;4233000;TotalSupply;CTO_MM
Burma;4234000;TotalSupply;PNO_MM
Burma;4236000;TotalSupply;SFO_MM
Burma;4243000;TotalSupply;PAO_MM
Burundi;440000;TotalSupply;COR_BI
Cabo Verde;440000;TotalSupply;COR_CV
Cambodia;440000;TotalSupply;COR_KH
Cambodia;813100;TotalSupply;SBM_KH
Cameroon;410000;TotalSupply;WHT_CM
Cameroon;440000;TotalSupply;COR_CM
Cameroon;813200;TotalSupply;PNM_CM
Cameroon;813300;TotalSupply;CTM_CM
Cameroon;813800;TotalSupply;PKM_CM
Cameroon;2221000;TotalSupply;PNS_CM
Cameroon;2223000;TotalSupply;CTS_CM
Cameroon;2232000;TotalSupply;PKS_CM
Cameroon;4233000;TotalSupply;CTO_CM
Cameroon;4234000;TotalSupply;PNO_CM
Cameroon;4243000;TotalSupply;PAO_CM
Cameroon;4244000;TotalSupply;PKO_CM
Canada;410000;TotalSupply;WHT_CA
Canada;440000;TotalSupply;COR_CA
Canada;813100;TotalSupply;SBM_CA
Canada;813500;TotalSupply;SFM_CA
Canada;813600;TotalSupply;RPM_CA
Canada;814200;TotalSupply;FIM_CA
Canada;2221000;TotalSupply;PNS_CA
Canada;2222000;TotalSupply;SBS_CA
Canada;2224000;TotalSupply;SFS_CA
Canada;2226000;TotalSupply;RPS_CA
Canada;4232000;TotalSupply;SBO_CA
Canada;4233000;TotalSupply;CTO_CA
Canada;4235000;TotalSupply;OLO_CA
Canada;4236000;TotalSupply;SFO_CA
Canada;4239100;TotalSupply;RPO_CA
Canada;4242000;TotalSupply;CCO_CA
Canada;4243000;TotalSupply;PAO_CA
Canada;4244000;TotalSupply;PKO_CA
Central African Republic;440000;TotalSupply;COR_CF
Central African Republic;813200;TotalSupply;PNM_CF
Central African Republic;2221000;TotalSupply;PNS_CF
Central African Republic;4234000;TotalSupply;PNO_CF
Chad;410000;TotalSupply;WHT_TD
Chad;440000;TotalSupply;COR_TD
Chad;813200;TotalSupply;PNM_TD
Chad;813300;TotalSupply;CTM_TD
Chad;2221000;TotalSupply;PNS_TD
Chad;2223000;TotalSupply;CTS_TD
Chad;4233000;TotalSupply;CTO_TD
Chad;4234000;TotalSupply;PNO_TD
Chile;410000;TotalSupply;WHT_CL
Chile;440000;TotalSupply;COR_CL
Chile;813100;TotalSupply;SBM_CL
Chile;813500;TotalSupply;SFM_CL
Chile;813600;TotalSupply;RPM_CL
Chile;814200;TotalSupply;FIM_CL
Chile;2222000;TotalSupply;SBS_CL
Chile;2224000;TotalSupply;SFS_CL
Chile;2226000;TotalSupply;RPS_CL
Chile;4232000;TotalSupply;SBO_CL
Chile;4235000;TotalSupply;OLO_CL
Chile;4236000;TotalSupply;SFO_CL
Chile;4239100;TotalSupply;RPO_CL
China;410000;TotalSupply;WHT_CN
China;440000;TotalSupply;COR_CN
China;813100;TotalSupply;SBM_CN
China;813200;TotalSupply;PNM_CN
China;813300;TotalSupply;CTM_CN
China;813500;TotalSupply;SFM_CN
China;813600;TotalSupply;RPM_CN
China;813700;TotalSupply;CPM_CN
China;813800;TotalSupply;PKM_CN
China;814200;TotalSupply;FIM_CN
China;2221000;TotalSupply;PNS_CN
China;2222000;TotalSupply;SBS_CN
China;2223000;TotalSupply;CTS_CN
China;2224000;TotalSupply;SFS_CN
China;2226000;TotalSupply;RPS_CN
China;4232000;TotalSupply;SBO_CN
China;4233000;TotalSupply;CTO_CN
China;4234000;TotalSupply;PNO_CN
China;4235000;TotalSupply;OLO_CN
China;4236000;TotalSupply;SFO_CN
China;4239100;TotalSupply;RPO_CN
China;4242000;TotalSupply;CCO_CN
China;4243000;TotalSupply;PAO_CN
China;4244000;TotalSupply;PKO_CN
Colombia;410000;TotalSupply;WHT_CO
Colombia;440000;TotalSupply;COR_CO
Colombia;813100;TotalSupply;SBM_CO
Colombia;813800;TotalSupply;PKM_CO
Colombia;814200;TotalSupply;FIM_CO
Colombia;2222000;TotalSupply;SBS_CO
Colombia;2224000;TotalSupply;SFS_CO
Colombia;2232000;TotalSupply;PKS_CO
Colombia;4232000;TotalSupply;SBO_CO
Colombia;4236000;TotalSupply;SFO_CO
Colombia;4243000;TotalSupply;PAO_CO
Colombia;4244000;TotalSupply;PKO_CO
Comoros;2231000;TotalSupply;CPO_KM
Congo (Brazzaville);410000;TotalSupply;WHT_CD
Congo (Brazzaville);440000;TotalSupply;COR_CD
Congo (Kinshasa);410000;TotalSupply;WHT_CG
Congo (Kinshasa);440000;TotalSupply;COR_CG
Congo (Kinshasa);813200;TotalSupply;PNM_CG
Congo (Kinshasa);813800;TotalSupply;PKM_CG
Congo (Kinshasa);2221000;TotalSupply;PNS_CG
Congo (Kinshasa);2232000;TotalSupply;PKS_CG
Congo (Kinshasa);4234000;TotalSupply;PNO_CG
Congo (Kinshasa);4243000;TotalSupply;PAO_CG
Congo (Kinshasa);4244000;TotalSupply;PKO_CG
Costa Rica;410000;TotalSupply;WHT_CR
Costa Rica;440000;TotalSupply;COR_CR
Costa Rica;813100;TotalSupply;SBM_CR
Costa Rica;813800;TotalSupply;PKM_CR
Costa Rica;2222000;TotalSupply;SBS_CR
Costa Rica;2232000;TotalSupply;PKS_CR
Costa Rica;4232000;TotalSupply;SBO_CR
Costa Rica;4243000;TotalSupply;PAO_CR
Costa Rica;4244000;TotalSupply;PKO_CR
Cote d'Ivoire;410000;TotalSupply;WHT_CI
Cote d'Ivoire;440000;TotalSupply;COR_CI
Cote d'Ivoire;813100;TotalSupply;SBM_CI
Cote d'Ivoire;813200;TotalSupply;PNM_CI
Cote d'Ivoire;813300;TotalSupply;CTM_CI
Cote d'Ivoire;813700;TotalSupply;CPM_CI
Cote d'Ivoire;813800;TotalSupply;PKM_CI
Cote d'Ivoire;2221000;TotalSupply;PNS_CI
Cote d'Ivoire;2223000;TotalSupply;CTS_CI
Cote d'Ivoire;2231000;TotalSupply;CPO_CI
Cote d'Ivoire;2232000;TotalSupply;PKS_CI
Cote d'Ivoire;4233000;TotalSupply;CTO_CI
Cote d'Ivoire;4234000;TotalSupply;PNO_CI
Cote d'Ivoire;4242000;TotalSupply;CCO_CI
Cote d'Ivoire;4243000;TotalSupply;PAO_CI
Cote d'Ivoire;4244000;TotalSupply;PKO_CI
Cuba;410000;TotalSupply;WHT_CU
Cuba;440000;TotalSupply;COR_CU
Cuba;813100;TotalSupply;SBM_CU
Cuba;2222000;TotalSupply;SBS_CU
Cuba;4232000;TotalSupply;SBO_CU
Cuba;4236000;TotalSupply;SFO_CU
Djibouti;4243000;TotalSupply;PAO_DJ
Dominican Republic;410000;TotalSupply;WHT_DO
Dominican Republic;440000;TotalSupply;COR_DO
Dominican Republic;813100;TotalSupply;SBM_DO
Dominican Republic;2232000;TotalSupply;PKS_DO
Dominican Republic;4232000;TotalSupply;SBO_DO
Dominican Republic;4243000;TotalSupply;PAO_DO
Ecuador;410000;TotalSupply;WHT_EC
Ecuador;440000;TotalSupply;COR_EC
Ecuador;813100;TotalSupply;SBM_EC
Ecuador;813800;TotalSupply;PKM_EC
Ecuador;814200;TotalSupply;FIM_EC
Ecuador;2222000;TotalSupply;SBS_EC
Ecuador;2232000;TotalSupply;PKS_EC
Ecuador;4232000;TotalSupply;SBO_EC
Ecuador;4243000;TotalSupply;PAO_EC
Ecuador;4244000;TotalSupply;PKO_EC
Egypt;410000;TotalSupply;WHT_EG
Egypt;440000;TotalSupply;COR_EG
Egypt;813100;TotalSupply;SBM_EG
Egypt;813300;TotalSupply;CTM_EG
Egypt;813500;TotalSupply;SFM_EG
Egypt;2221000;TotalSupply;PNS_EG
Egypt;2222000;TotalSupply;SBS_EG
Egypt;2223000;TotalSupply;CTS_EG
Egypt;2224000;TotalSupply;SFS_EG
Egypt;4232000;TotalSupply;SBO_EG
Egypt;4233000;TotalSupply;CTO_EG
Egypt;4236000;TotalSupply;SFO_EG
Egypt;4243000;TotalSupply;PAO_EG
El Salvador;410000;TotalSupply;WHT_SV
El Salvador;440000;TotalSupply;COR_SV
El Salvador;813100;TotalSupply;SBM_SV
El Salvador;4232000;TotalSupply;SBO_SV
El Salvador;4243000;TotalSupply;PAO_SV
Eritrea;410000;TotalSupply;WHT_ER
Eritrea;440000;TotalSupply;COR_ER
Eswatini;440000;TotalSupply;COR_SZ
Ethiopia;410000;TotalSupply;WHT_ET
Ethiopia;440000;TotalSupply;COR_ET
Ethiopia;813100;TotalSupply;SBM_ET
Ethiopia;813300;TotalSupply;CTM_ET
Ethiopia;813600;TotalSupply;RPM_ET
Ethiopia;2222000;TotalSupply;SBS_ET
Ethiopia;2226000;TotalSupply;RPS_ET
Ethiopia;4232000;TotalSupply;SBO_ET
Ethiopia;4239100;TotalSupply;RPO_ET
Ethiopia;4243000;TotalSupply;PAO_ET
European Union;410000;TotalSupply;WHT_EU
European Union;440000;TotalSupply;COR_EU
European Union;813100;TotalSupply;SBM_EU
European Union;813200;TotalSupply;PNM_EU
European Union;813300;TotalSupply;CTM_EU
European Union;813500;TotalSupply;SFM_EU
European Union;813600;TotalSupply;RPM_EU
European Union;813700;TotalSupply;CPM_EU
European Union;813800;TotalSupply;PKM_EU
European Union;814200;TotalSupply;FIM_EU
European Union;2221000;TotalSupply;PNS_EU
European Union;2222000;TotalSupply;SBS_EU
European Union;2223000;TotalSupply;CTS_EU
European Union;2224000;TotalSupply;SFS_EU
European Union;2226000;TotalSupply;RPS_EU
European Union;2232000;TotalSupply;PKS_EU
European Union;4232000;TotalSupply;SBO_EU
