CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,VL_FRETE,VL_SEGURO,NO_NCM_POR,SG_UNID,NO_PAIS,NO_UF,NO_REGIAO,NO_VIA,NO_URF
2016,5,11010010,10,63,SC,7,1010953,78000,78000,23400,1807,20,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1010953 - SAO BORJA
2016,12,11010010,10,845,RS,7,1015600,244000,244000,56120,5963,0,Farinha de trigo,KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2016,3,10059010,10,63,PE,1,415100,18761000,18761000,3001760,402430,0,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Pernambuco,REGIAO NORDESTE,MARITIMA,0415100 - IRF/RECIFE
2016,1,10059010,10,586,PR,7,910651,1209000,1209000,145080,15113,0,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2016,12,10019900,10,249,PR,1,917800,19800000,19800000,4233452,490050,24750,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2016,5,11010010,10,586,MS,7,910600,25000,25000,6375,300,0,Farinha de trigo,KGL  ,Paraguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,3,10019900,10,586,PR,7,910651,1193560,1193560,187712,13336,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2016,10,11010010,10,607,SP,1,817800,4000,4000,1449,573,2,Farinha de trigo,KGL  ,Portugal,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,2,10019900,10,586,PA,1,217600,5970470,5970470,1271376,172380,673,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Pará,REGIAO NORTE,MARITIMA,0217600 - PORTO DE BELEM
2016,3,10019900,10,586,RN,1,420152,10046790,10046790,1994777,174000,967,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420152 - PARNAMIRIM
2016,11,11010010,10,845,SP,7,1010252,110000,110000,27394,2036,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1010252 - JAGUARAO
2016,8,11010010,10,845,PR,7,1010252,133200,133200,35298,2538,300,Farinha de trigo,KGL  ,Uruguai,Paraná,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2016,9,10019900,10,149,PB,1,430151,12000000,12000000,2070371,208800,1003,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Canadá,Paraíba,REGIAO NORDESTE,MARITIMA,0430151 - CABEDELO
2016,7,10019900,10,63,CE,1,317600,83365145,83365145,15052241,1067150,20312,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Ceará,REGIAO NORDESTE,MARITIMA,0317600 - PORTO DE FORTALEZA
2016,12,11010010,10,63,SC,7,1010852,3316000,3316000,825879,234000,9945,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1010852 - PORTO XAVIER
2016,5,10019900,10,586,SP,7,145300,512000,512000,85504,33792,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0145300 - PONTA PORA
2016,10,23040010,21,249,PR,1,817800,22,21600,43863,700,33,"Farinhas e pellets, da extração do óleo de soja",TML  ,Estados Unidos,Paraná,REGIAO SUL,MARITIMA,0817800 - PORTO DE SANTOS
2016,10,10019900,10,249,PR,1,927700,11000000,11000000,2146709,231000,4090,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Paraná,REGIAO SUL,MARITIMA,0927700 - PORTO DE SAO FRANCISCO DO SUL
2016,12,11010010,10,275,SC,1,927800,46725,46725,24942,4049,34,Farinha de trigo,KGL  ,França,Santa Catarina,REGIAO SUL,MARITIMA,0927800 - ITAJAI
2016,1,10051000,10,249,RS,4,1017600,6,6,66,200,0,Milho para semeadura,KGL  ,Estados Unidos,Rio Grande do Sul,REGIAO SUL,AEREA,1017600 - AEROPORTO SALGADO FILHO - PORTO ALEGRE
2016,6,11010010,10,63,PR,7,920351,85500,85500,28215,4200,0,Farinha de trigo,KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0920351 - DIONISIO CERQUEIRA
2016,8,11010010,10,845,SP,7,1015600,224000,224000,71120,6048,0,Farinha de trigo,KGL  ,Uruguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2016,9,11010010,10,845,MS,7,1010253,27000,27000,7236,675,0,Farinha de trigo,KGL  ,Uruguai,Mato Grosso do Sul,REGIAO CENTRO OESTE,RODOVIARIA,1010253 - BAGE
2016,4,12019000,21,586,PR,7,910600,19140,19140000,5685890,256750,540,"Soja, mesmo triturada, exceto para semeadura",TML  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,6,10019900,10,586,RS,7,910652,1000000,1000000,172000,16000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2016,10,10059010,10,586,SC,7,910600,38285640,38285640,6239776,563471,3128,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,7,10059010,10,63,RS,1,1017700,51900000,51900000,8807891,883559,2312,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Rio Grande do Sul,REGIAO SUL,MARITIMA,1017700 - PORTO DE RIO GRANDE
2016,5,11010010,10,63,SC,7,910600,2235000,2235000,625291,110562,1287,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,3,10019900,10,249,RN,1,420152,6025678,6025678,1170247,105600,569,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420152 - PARNAMIRIM
2016,7,11010010,10,87,AP,1,217602,250000,250000,92775,17372,554,Farinha de trigo,KGL  ,Bélgica,Amapá,REGIAO NORTE,MARITIMA,0217602 - BARCARENA
2016,8,11010010,10,63,SC,7,920351,1389000,1389000,493520,47590,765,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,0920351 - DIONISIO CERQUEIRA
2016,2,11010010,10,586,PR,7,910600,1010500,1010500,257742,10330,0,Farinha de trigo,KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,6,11010010,10,845,SC,7,1015600,588000,588000,155400,15820,0,Farinha de trigo,KGL  ,Uruguai,Santa Catarina,REGIAO SUL,RODOVIARIA,1015600 - SANTANA DO LIVRAMENTO
2016,6,15079090,21,249,MG,4,615100,1,624,7993,1586,0,Outros óleos de soja,TML  ,Estados Unidos,Minas Gerais,REGIAO SUDESTE,AEREA,0615100 - IRF/BELO HORIZONTE - MG
2016,1,11010010,10,586,RJ,7,910600,57600,57600,19008,1498,0,Farinha de trigo,KGL  ,Paraguai,Rio de Janeiro,REGIAO SUDESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,10,10059010,10,63,PR,7,910600,244867,244867,92295,15424,265,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,5,11010010,10,63,PR,7,920351,57000,57000,17670,2800,0,Farinha de trigo,KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0920351 - DIONISIO CERQUEIRA
2016,11,11010010,10,275,SP,1,817800,8000,8000,5820,2239,0,Farinha de trigo,KGL  ,França,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,12,10019900,10,586,PR,7,910651,2700000,2700000,406200,26910,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2016,9,15079090,21,23,SP,1,817800,1,1140,1652,65,2,Outros óleos de soja,TML  ,Alemanha,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,5,10019900,10,249,PB,1,430151,10999546,10999546,2095517,148494,996,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Paraíba,REGIAO NORDESTE,MARITIMA,0430151 - CABEDELO
2016,10,11010010,10,87,SP,1,817800,16550,16550,60698,522,58,Farinha de trigo,KGL  ,Bélgica,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,8,10019900,10,249,SP,1,817800,16000000,16000000,3287479,368000,2049,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,9,12019000,21,63,PR,7,920351,27,27000,14850,1500,0,"Soja, mesmo triturada, exceto para semeadura",TML  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0920351 - DIONISIO CERQUEIRA
2016,10,10019900,10,249,RN,1,420154,15383832,15383832,2736108,273462,1339,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Rio Grande do Norte,REGIAO NORDESTE,MARITIMA,0420154 - IRF NATAL
2016,10,11010010,10,586,SP,7,910600,60000,60000,18756,1440,0,Farinha de trigo,KGL  ,Paraguai,São Paulo,REGIAO SUDESTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,11,11010010,10,63,TO,7,910600,171000,171000,47310,11312,47,Farinha de trigo,KGL  ,Argentina,Tocantins,REGIAO NORTE,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,1,11010010,10,63,SP,7,920351,27000,27000,8070,1200,0,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0920351 - DIONISIO CERQUEIRA
2016,7,11010010,10,628,MG,4,817600,10000,10000,4335,13658,22,Farinha de trigo,KGL  ,Reino Unido,Minas Gerais,REGIAO SUDESTE,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS
2016,1,10019900,10,845,PR,1,917800,10998986,10998986,2567851,230979,13749,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Paraná,REGIAO SUL,MARITIMA,0917800 - PORTO DE PARANAGUA
2016,9,11010010,10,87,SP,1,817800,20000,20000,72263,579,69,Farinha de trigo,KGL  ,Bélgica,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,10,10019900,10,249,AM,1,227600,9000000,9000000,2167873,336510,2985,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Estados Unidos,Amazonas,REGIAO NORTE,MARITIMA,0227600 - PORTO DE MANAUS
2016,4,11010010,10,63,SP,7,920351,81000,81000,22620,3600,0,Farinha de trigo,KGL  ,Argentina,São Paulo,REGIAO SUDESTE,RODOVIARIA,0920351 - DIONISIO CERQUEIRA
2016,3,11010010,10,87,SP,1,817800,15000,15000,55381,549,53,Farinha de trigo,KGL  ,Bélgica,São Paulo,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,11,10059010,10,63,ES,1,727600,25550000,25550000,4682258,389639,8085,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Espírito Santo,REGIAO SUDESTE,MARITIMA,0727600 - PORTO DE VITORIA
2016,8,10019900,10,845,RS,7,1010252,3928110,3928110,740036,101615,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Uruguai,Rio Grande do Sul,REGIAO SUL,RODOVIARIA,1010252 - JAGUARAO
2016,9,11010010,10,63,PR,7,910600,9223880,9223880,2789033,601544,378,Farinha de trigo,KGL  ,Argentina,Paraná,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,8,10019900,10,586,PR,7,910652,3000000,3000000,755000,35000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910652 - SANTA HELENA
2016,9,10059010,10,586,PR,7,910651,29800000,29800000,4965700,246000,474,"Milho em grão, exceto para semeadura",KGL  ,Paraguai,Paraná,REGIAO SUL,RODOVIARIA,0910651 - GUAIRA
2016,8,11010010,10,63,RJ,1,817800,322000,322000,125903,10108,0,Farinha de trigo,KGL  ,Argentina,Rio de Janeiro,REGIAO SUDESTE,MARITIMA,0817800 - PORTO DE SANTOS
2016,2,10019900,10,586,SC,7,910600,4000000,4000000,660000,60000,0,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Paraguai,Santa Catarina,REGIAO SUL,RODOVIARIA,0910600 - FOZ DO IGUACU
2016,5,10019900,10,63,SE,1,520100,20000000,20000000,3369342,360000,3273,"Outros trigos e misturas de trigo com centeio, exceto para semeadura",KGL  ,Argentina,Sergipe,REGIAO NORDESTE,MARITIMA,0520100 - ARACAJU
2016,9,11010010,10,63,SC,7,1010951,129300,129300,38003,4500,0,Farinha de trigo,KGL  ,Argentina,Santa Catarina,REGIAO SUL,RODOVIARIA,1010951 - ITAQUI
2016,10,10059010,10,63,CE,1,317600,60100000,60100000,10873357,918702,19123,"Milho em grão, exceto para semeadura",KGL  ,Argentina,Ceará,REGIAO NORDESTE,MARITIMA,0317600 - PORTO DE FORTALEZA
